timestamp,money_line_home,money_line_draw,money_line_away,spread_-1.75_home,spread_-1.75_away,spread_-1.5_home,spread_-1.5_away,spread_-1.25_home,spread_-1.25_away,spread_-1.0_home,spread_-1.0_away,spread_-0.75_home,spread_-0.75_away,spread_-0.5_home,spread_-0.5_away,spread_-0.25_home,spread_-0.25_away,spread_0.0_home,spread_0.0_away,spread_0.25_home,spread_0.25_away,totals_4.5_over,totals_4.5_under
2025-12-02 14:24:15,1.724,4.41,4.4,3.29,1.355,2.75,1.485,2.47,1.595,2.19,1.757,1.917,2.01,1.724,2.24,1.531,2.64,1.343,3.43,1.28,3.86,3.32,1.347
2025-12-02 14:24:30,1.719,4.42,4.42,3.28,1.358,2.74,1.49,2.46,1.598,2.18,1.763,1.909,2.02,1.719,2.24,1.529,2.65,1.34,3.45,1.277,3.88,3.32,1.347
2025-12-02 14:26:00,1.719,4.41,4.43,3.3,1.355,2.75,1.485,2.47,1.595,2.18,1.757,1.909,2.01,1.719,2.24,1.529,2.65,1.34,3.45,1.277,3.88,3.32,1.347
2025-12-02 14:26:15,1.724,4.4,4.43,3.31,1.353,2.76,1.483,2.48,1.591,2.19,1.751,1.917,2.01,1.724,2.24,1.529,2.65,1.34,3.45,1.277,3.89,3.32,1.347
2025-12-02 14:26:20,1.719,4.41,4.45,3.3,1.355,2.75,1.485,2.47,1.595,2.18,1.757,1.909,2.02,1.719,2.25,1.526,2.66,1.337,3.47,1.275,3.9,3.32,1.347
2025-12-02 14:28:34,1.714,4.42,4.47,3.28,1.358,2.74,1.49,2.46,1.602,2.17,1.769,1.9,2.03,1.714,2.26,1.52,2.67,1.334,3.49,1.273,3.92,3.32,1.347
2025-12-02 14:31:29,1.724,4.39,4.42,3.32,1.352,2.77,1.48,2.48,1.588,2.19,1.751,1.917,2.01,1.724,2.23,1.531,2.64,1.341,3.44,1.278,3.87,3.32,1.347
2025-12-02 14:32:24,1.719,4.41,4.45,3.23,1.367,2.7,1.502,2.43,1.613,2.15,1.781,1.884,2.04,1.699,2.28,1.51,2.7,1.325,3.55,1.265,4,3.32,1.347
2025-12-02 14:32:29,1.704,4.44,4.51,3.25,1.363,2.72,1.495,2.44,1.609,2.15,1.781,1.884,2.04,1.704,2.27,1.515,2.69,1.328,3.52,1.269,3.96,3.32,1.347
2025-12-02 14:35:05,1.714,4.41,4.46,3.29,1.357,2.75,1.487,2.47,1.598,2.18,1.763,1.909,2.02,1.714,2.25,1.523,2.66,1.336,3.47,1.274,3.91,3.32,1.347
2025-12-02 14:35:45,1.704,4.44,4.51,3.25,1.363,2.72,1.495,2.44,1.609,2.15,1.781,1.884,2.04,1.704,2.27,1.515,2.69,1.328,3.52,1.269,3.96,3.32,1.347
2025-12-02 14:36:00,1.699,4.46,4.54,3.23,1.366,2.7,1.5,2.43,1.613,2.14,1.787,1.877,2.05,1.699,2.28,1.51,2.71,1.325,3.55,1.267,3.99,3.32,1.347
2025-12-02 14:36:10,1.704,4.44,4.51,3.28,1.358,2.74,1.49,2.45,1.602,2.16,1.775,1.9,2.03,1.709,2.26,1.52,2.67,1.334,3.49,1.273,3.92,3.32,1.347
2025-12-02 14:40:04,1.704,4.43,4.51,3.28,1.359,2.74,1.49,2.45,1.602,2.16,1.769,1.9,2.03,1.709,2.26,1.52,2.67,1.334,3.49,1.273,3.92,3.32,1.347
2025-12-02 14:40:54,1.704,4.45,4.5,3.25,1.363,2.72,1.497,2.44,1.609,2.15,1.781,1.884,2.04,1.704,2.27,1.515,2.69,1.33,3.52,1.27,3.95,3.32,1.347
2025-12-02 14:40:59,1.694,4.47,4.54,3.23,1.369,2.7,1.502,2.42,1.617,2.14,1.787,1.877,2.05,1.694,2.29,1.507,2.71,1.325,3.55,1.266,3.99,3.32,1.347
2025-12-02 14:41:09,1.699,4.46,4.52,3.24,1.364,2.71,1.497,2.43,1.609,2.15,1.781,1.884,2.04,1.699,2.28,1.512,2.7,1.328,3.53,1.269,3.96,3.32,1.347
2025-12-02 14:41:19,1.719,4.42,4.45,3.29,1.357,2.74,1.487,2.46,1.598,2.18,1.763,1.909,2.02,1.719,2.25,1.526,2.66,1.337,3.47,1.275,3.9,3.32,1.347
2025-12-02 14:42:09,1.699,4.47,4.53,3.23,1.367,2.7,1.5,2.42,1.613,2.14,1.787,1.877,2.05,1.699,2.28,1.51,2.71,1.326,3.54,1.268,3.98,3.32,1.347
2025-12-02 14:42:29,1.719,4.42,4.45,3.29,1.357,2.75,1.487,2.46,1.598,2.18,1.763,1.909,2.02,1.719,2.25,1.526,2.66,1.337,3.47,1.275,3.9,3.32,1.347
2025-12-02 14:42:54,1.714,4.43,4.44,3.28,1.358,2.74,1.49,2.46,1.598,2.17,1.763,1.9,2.02,1.714,2.25,1.523,2.66,1.337,3.47,1.276,3.9,3.32,1.347
2025-12-02 14:44:04,1.699,4.47,4.51,3.24,1.366,2.71,1.5,2.43,1.613,2.14,1.781,1.884,2.05,1.699,2.28,1.512,2.7,1.328,3.52,1.27,3.96,3.32,1.347
2025-12-02 14:45:19,1.724,4.42,4.41,3.3,1.355,2.76,1.485,2.47,1.595,2.19,1.757,1.917,2.01,1.724,2.24,1.531,2.64,1.342,3.44,1.279,3.87,3.32,1.347
2025-12-02 14:45:34,1.704,4.47,4.5,3.24,1.366,2.71,1.5,2.43,1.613,2.15,1.781,1.884,2.04,1.704,2.28,1.512,2.69,1.33,3.52,1.271,3.95,3.32,1.347
2025-12-02 14:45:39,1.719,4.43,4.44,3.28,1.358,2.74,1.49,2.46,1.598,2.18,1.763,1.909,2.02,1.719,2.25,1.526,2.66,1.338,3.46,1.277,3.89,3.32,1.347
2025-12-02 14:46:19,1.704,4.46,4.49,3.24,1.364,2.71,1.497,2.43,1.609,2.15,1.781,1.884,2.04,1.704,2.27,1.515,2.69,1.331,3.51,1.271,3.94,3.32,1.347
2025-12-02 14:48:14,1.719,4.43,4.44,3.28,1.358,2.74,1.49,2.46,1.598,2.18,1.763,1.909,2.02,1.719,2.25,1.526,2.66,1.338,3.46,1.277,3.89,3.32,1.347
2025-12-02 14:50:40,1.704,4.46,4.49,3.24,1.364,2.71,1.497,2.43,1.609,2.15,1.781,1.884,2.04,1.704,2.27,1.515,2.69,1.331,3.51,1.271,3.94,3.32,1.347
2025-12-02 14:52:40,1.719,4.43,4.43,3.28,1.358,2.74,1.49,2.46,1.598,2.17,1.763,1.909,2.02,1.719,2.25,1.526,2.66,1.338,3.46,1.277,3.89,3.32,1.344
2025-12-02 14:52:55,1.699,4.47,4.5,3.23,1.367,2.7,1.5,2.43,1.613,2.14,1.781,1.884,2.05,1.699,2.28,1.512,2.69,1.33,3.52,1.271,3.95,3.32,1.346
2025-12-02 14:53:10,1.689,4.51,4.56,3.21,1.371,2.68,1.507,2.41,1.621,2.12,1.8,1.869,2.06,1.689,2.3,1.502,2.73,1.322,3.57,1.265,4.01,3.32,1.347
2025-12-02 14:54:00,1.694,4.44,4.45,3.26,1.362,2.73,1.492,2.44,1.606,2.15,1.769,1.892,2.04,1.689,2.26,1.515,2.69,1.332,3.5,1.272,3.94,3.33,1.346
2025-12-02 14:54:10,1.689,4.46,4.47,3.24,1.364,2.71,1.497,2.43,1.613,2.13,1.775,1.877,2.05,1.689,2.27,1.51,2.7,1.328,3.53,1.269,3.96,3.33,1.346
2025-12-02 14:56:00,1.689,4.46,4.47,3.26,1.362,2.72,1.495,2.44,1.609,2.14,1.775,1.884,2.05,1.689,2.27,1.512,2.7,1.328,3.53,1.269,3.96,3.33,1.346
2025-12-02 14:58:45,1.689,4.46,4.47,3.28,1.358,2.74,1.49,2.45,1.598,2.15,1.775,1.884,2.05,1.694,2.27,1.512,2.7,1.328,3.53,1.269,3.95,3.33,1.346
2025-12-02 14:59:30,1.689,4.46,4.47,3.29,1.357,2.75,1.487,2.45,1.595,2.15,1.757,1.884,2.03,1.694,2.25,1.512,2.7,1.328,3.53,1.269,3.95,3.33,1.346
2025-12-02 15:00:05,1.694,4.14,4.29,3.41,1.314,2.68,1.469,2.44,1.591,2.16,1.763,1.877,2.02,1.699,2.27,1.507,2.66,1.315,3.4,1.289,3.59,2.79,1.431
2025-12-02 15:01:40,1.689,4.15,4.29,3.41,1.314,2.67,1.471,2.43,1.591,2.15,1.769,1.877,2.03,1.699,2.27,1.505,2.66,1.315,3.41,1.289,3.59,2.79,1.431
2025-12-02 15:02:30,1.694,4.14,4.29,3.41,1.314,2.68,1.469,2.44,1.588,2.16,1.763,1.877,2.02,1.699,2.27,1.507,2.66,1.315,3.4,1.289,3.59,2.79,1.431
2025-12-02 15:02:50,1.694,4.13,4.29,3.41,1.314,2.69,1.467,2.44,1.588,2.17,1.763,1.884,2.02,1.699,2.26,1.507,2.66,1.316,3.4,1.289,3.59,2.79,1.431
2025-12-02 15:03:15,1.704,4.1,4.26,3.41,1.314,2.71,1.462,2.46,1.581,2.18,1.751,1.892,2.01,1.709,2.25,1.515,2.64,1.32,3.37,1.289,3.59,2.79,1.431
2025-12-02 15:03:25,1.714,4.06,4.23,3.41,1.314,2.74,1.452,2.49,1.568,2.21,1.735,1.917,1.99,1.724,2.22,1.523,2.61,1.326,3.33,1.289,3.59,2.79,1.431
2025-12-02 15:03:45,1.724,4.04,4.21,3.41,1.314,2.76,1.448,2.51,1.561,2.22,1.724,1.925,1.98,1.729,2.21,1.529,2.59,1.33,3.31,1.289,3.59,2.79,1.431
2025-12-02 15:03:50,1.735,4.01,4.19,3.41,1.314,2.8,1.436,2.54,1.546,2.25,1.709,1.943,1.961,1.74,2.2,1.534,2.58,1.333,3.29,1.289,3.59,2.79,1.431
2025-12-02 15:04:10,1.719,4.07,4.19,3.41,1.314,2.76,1.448,2.51,1.561,2.22,1.724,1.917,1.98,1.724,2.22,1.529,2.6,1.33,3.31,1.289,3.59,2.79,1.431
2025-12-02 15:04:20,1.729,4.04,4.17,3.41,1.314,2.78,1.44,2.53,1.552,2.24,1.714,1.934,1.97,1.735,2.2,1.537,2.57,1.335,3.28,1.289,3.59,2.79,1.431
2025-12-02 15:04:25,1.746,4.01,4.12,3.41,1.314,2.82,1.432,2.56,1.54,2.27,1.694,1.961,1.943,1.751,2.18,1.549,2.54,1.343,3.23,1.289,3.59,2.79,1.431
2025-12-02 15:04:50,1.751,3.99,4.11,3.41,1.314,2.83,1.427,2.58,1.534,2.29,1.689,1.961,1.943,1.757,2.17,1.552,2.53,1.346,3.22,1.289,3.59,2.79,1.431
2025-12-02 15:04:55,1.757,3.98,4.09,3.41,1.314,2.85,1.423,2.59,1.529,2.3,1.68,1.97,1.925,1.763,2.16,1.555,2.52,1.349,3.2,1.289,3.59,2.79,1.431
2025-12-02 15:05:20,1.763,3.97,4.08,3.41,1.314,2.86,1.42,2.6,1.526,2.31,1.675,1.98,1.925,1.769,2.15,1.558,2.51,1.35,3.19,1.289,3.59,2.79,1.431
2025-12-02 15:05:55,1.763,3.95,4.08,3.41,1.314,2.87,1.418,2.61,1.523,2.32,1.671,1.98,1.917,1.769,2.15,1.561,2.51,1.35,3.19,1.289,3.59,2.79,1.431
2025-12-02 15:06:20,1.775,3.94,4.06,3.41,1.314,2.89,1.413,2.63,1.518,2.33,1.662,1.99,1.909,1.781,2.14,1.568,2.49,1.355,3.16,1.289,3.59,2.79,1.431
2025-12-02 15:06:50,1.775,3.92,4.05,3.41,1.314,2.9,1.409,2.64,1.512,2.35,1.657,2,1.9,1.781,2.13,1.571,2.48,1.357,3.16,1.289,3.59,2.79,1.431
2025-12-02 15:07:20,1.781,3.9,4.04,3.41,1.314,2.92,1.404,2.66,1.507,2.36,1.649,2.01,1.892,1.793,2.12,1.574,2.47,1.359,3.14,1.289,3.59,2.79,1.431
2025-12-02 15:07:35,1.787,3.89,4.04,3.41,1.314,2.93,1.403,2.67,1.502,2.37,1.645,2.01,1.884,1.793,2.12,1.578,2.47,1.361,3.13,1.289,3.59,2.79,1.431
2025-12-02 15:07:40,1.793,3.86,4.04,3.41,1.314,2.95,1.398,2.69,1.497,2.39,1.636,2.02,1.877,1.8,2.11,1.581,2.46,1.362,3.13,1.289,3.59,2.79,1.431
2025-12-02 15:07:45,1.8,3.82,4.04,3.41,1.314,2.98,1.392,2.71,1.49,2.41,1.628,2.03,1.869,1.806,2.1,1.584,2.45,1.363,3.12,1.289,3.59,2.79,1.431
2025-12-02 15:08:15,1.806,3.81,4.05,3.41,1.314,2.99,1.39,2.72,1.487,2.41,1.625,2.04,1.862,1.813,2.09,1.588,2.44,1.363,3.12,1.289,3.59,2.79,1.431
2025-12-02 15:08:45,1.806,3.79,4.05,3.41,1.314,3,1.387,2.74,1.483,2.42,1.621,2.04,1.862,1.813,2.09,1.588,2.44,1.364,3.12,1.289,3.59,2.79,1.431
2025-12-02 15:09:15,1.813,3.78,4.04,3.41,1.314,3.02,1.383,2.75,1.478,2.44,1.613,2.05,1.854,1.819,2.08,1.591,2.43,1.366,3.11,1.289,3.59,2.79,1.431
2025-12-02 15:09:50,1.781,3.78,4.14,3.41,1.314,2.96,1.396,2.69,1.497,2.38,1.641,2.01,1.892,1.787,2.13,1.568,2.49,1.348,3.2,1.289,3.59,2.79,1.431
2025-12-02 15:10:00,1.775,3.85,4.14,3.41,1.314,2.94,1.401,2.67,1.502,2.36,1.649,2,1.9,1.781,2.13,1.564,2.5,1.347,3.21,1.289,3.59,2.79,1.431
2025-12-02 15:10:30,1.769,3.85,4.18,3.41,1.314,2.93,1.403,2.66,1.505,2.35,1.653,2,1.9,1.775,2.13,1.558,2.51,1.342,3.23,1.289,3.59,2.79,1.431
2025-12-02 15:10:55,1.763,3.85,4.21,3.41,1.314,2.92,1.406,2.65,1.51,2.34,1.662,1.99,1.917,1.769,2.15,1.552,2.53,1.337,3.26,1.289,3.59,2.79,1.431
2025-12-02 15:11:00,1.769,3.83,4.19,3.41,1.314,2.93,1.403,2.66,1.505,2.35,1.653,2,1.909,1.775,2.14,1.558,2.51,1.341,3.25,1.289,3.59,2.79,1.431
2025-12-02 15:11:20,1.775,3.82,4.19,3.41,1.314,2.94,1.4,2.67,1.502,2.36,1.649,2,1.9,1.781,2.14,1.561,2.51,1.341,3.24,1.289,3.59,2.79,1.431
2025-12-02 15:11:51,1.775,3.8,4.19,3.41,1.314,2.96,1.396,2.69,1.497,2.37,1.645,2.01,1.892,1.781,2.13,1.561,2.5,1.342,3.24,1.289,3.59,2.79,1.431
2025-12-02 15:12:01,1.769,3.81,4.23,3.41,1.314,2.94,1.401,2.67,1.505,2.36,1.653,1.99,1.909,1.775,2.14,1.555,2.52,1.336,3.27,1.289,3.59,2.79,1.431
2025-12-02 15:12:16,1.769,3.8,4.24,3.41,1.314,2.94,1.401,2.67,1.505,2.35,1.653,1.99,1.909,1.775,2.15,1.555,2.53,1.335,3.28,1.289,3.59,2.79,1.431
2025-12-02 15:12:41,1.769,3.79,4.25,3.41,1.314,2.95,1.4,2.67,1.502,2.36,1.653,1.99,1.909,1.775,2.15,1.552,2.53,1.334,3.28,1.289,3.59,2.79,1.431
2025-12-02 15:13:01,1.781,3.77,4.2,3.41,1.314,2.99,1.39,2.71,1.492,2.39,1.636,2.01,1.884,1.787,2.12,1.564,2.5,1.342,3.24,1.289,3.59,2.79,1.431
2025-12-02 15:13:21,1.787,3.76,4.2,3.41,1.314,3,1.389,2.72,1.487,2.4,1.628,2.02,1.877,1.793,2.12,1.568,2.49,1.343,3.23,1.289,3.59,2.79,1.431
2025-12-02 15:13:46,1.781,3.76,4.2,3.41,1.314,3,1.389,2.72,1.49,2.39,1.632,2.02,1.884,1.787,2.12,1.568,2.5,1.34,3.25,1.289,3.59,2.79,1.431
2025-12-02 15:13:56,1.757,3.8,4.29,3.41,1.314,2.95,1.4,2.67,1.505,2.35,1.653,1.99,1.917,1.763,2.16,1.546,2.55,1.328,3.32,1.289,3.59,2.79,1.431
2025-12-02 15:14:06,1.746,3.81,4.34,3.41,1.314,2.93,1.404,2.65,1.51,2.33,1.666,1.97,1.925,1.757,2.17,1.537,2.57,1.322,3.36,1.289,3.59,2.79,1.431
2025-12-02 15:14:31,1.735,3.83,4.39,3.41,1.314,2.9,1.411,2.62,1.52,2.3,1.68,1.952,1.952,1.74,2.2,1.529,2.6,1.314,3.41,1.289,3.59,2.79,1.431
2025-12-02 15:14:46,1.769,3.78,4.28,3.41,1.314,2.98,1.393,2.7,1.495,2.37,1.645,2,1.9,1.775,2.15,1.552,2.53,1.332,3.3,1.289,3.59,2.79,1.431
2025-12-02 15:14:51,1.781,3.75,4.24,3.41,1.314,3.01,1.387,2.73,1.487,2.4,1.632,2.01,1.884,1.787,2.13,1.561,2.51,1.338,3.26,1.289,3.59,2.79,1.431
2025-12-02 15:15:11,1.813,3.7,4.13,3.41,1.314,3.09,1.37,2.8,1.465,2.47,1.598,2.06,1.847,1.819,2.08,1.588,2.44,1.357,3.16,1.289,3.59,2.79,1.431
2025-12-02 15:15:41,1.826,3.68,4.1,3.41,1.314,3.09,1.37,2.78,1.44,2.47,1.574,2.07,1.826,1.833,2.07,1.609,2.45,1.375,3.2,1.289,3.59,2.79,1.431
2025-12-02 15:16:11,1.826,3.69,4.08,3.41,1.314,3.09,1.37,2.79,1.438,2.48,1.571,2.08,1.826,1.833,2.07,1.609,2.45,1.378,3.18,1.291,3.57,2.79,1.431
2025-12-02 15:16:16,1.819,3.7,4.11,3.41,1.314,3.12,1.364,2.83,1.458,2.49,1.591,2.06,1.84,1.826,2.08,1.591,2.43,1.359,3.14,1.291,3.57,2.79,1.431
2025-12-02 15:16:21,1.806,3.72,4.14,3.41,1.314,3.1,1.369,2.81,1.462,2.47,1.598,2.05,1.847,1.813,2.09,1.584,2.45,1.354,3.17,1.291,3.57,2.79,1.431
2025-12-02 15:16:36,1.793,3.73,4.19,3.41,1.314,3.06,1.375,2.77,1.473,2.44,1.613,2.04,1.862,1.8,2.11,1.574,2.48,1.347,3.21,1.291,3.57,2.79,1.431
2025-12-02 15:17:01,1.781,3.75,4.25,3.41,1.314,3.02,1.384,2.74,1.483,2.41,1.628,2.01,1.884,1.787,2.13,1.561,2.51,1.337,3.27,1.291,3.57,2.79,1.431
2025-12-02 15:17:06,1.787,3.74,4.21,3.41,1.314,3.05,1.378,2.76,1.476,2.43,1.617,2.03,1.869,1.793,2.11,1.568,2.49,1.343,3.23,1.291,3.57,2.79,1.431
2025-12-02 15:17:36,1.793,3.73,4.2,3.41,1.314,3.07,1.374,2.78,1.471,2.44,1.613,2.03,1.869,1.8,2.11,1.571,2.48,1.344,3.22,1.291,3.57,2.79,1.431
2025-12-02 15:18:01,1.8,3.71,4.2,3.41,1.314,3.08,1.37,2.79,1.467,2.46,1.606,2.04,1.862,1.806,2.1,1.574,2.47,1.346,3.22,1.291,3.57,2.79,1.431
2025-12-02 15:18:41,1.819,3.67,4.12,3.41,1.314,3.08,1.37,2.8,1.434,2.49,1.568,2.08,1.826,1.833,2.07,1.606,2.45,1.373,3.21,1.287,3.61,2.79,1.431
2025-12-02 15:19:13,1.826,3.65,4.11,3.41,1.314,3.08,1.37,2.82,1.429,2.51,1.561,2.08,1.819,1.84,2.06,1.609,2.44,1.375,3.2,1.289,3.6,2.79,1.431
2025-12-02 15:19:43,1.833,3.64,4.12,3.41,1.314,3.08,1.37,2.84,1.425,2.52,1.558,2.09,1.813,1.84,2.06,1.613,2.44,1.374,3.2,1.287,3.6,2.79,1.431
2025-12-02 15:20:14,1.833,3.62,4.13,3.41,1.314,3.08,1.37,2.85,1.421,2.53,1.552,2.09,1.813,1.84,2.06,1.613,2.44,1.374,3.2,1.287,3.61,2.79,1.431
2025-12-02 15:20:34,2.98,3.51,2.27,3.41,1.314,2.92,1.404,2.61,1.523,2.26,1.704,1.9,2,1.684,2.29,1.49,2.71,1.295,3.54,1.287,3.61,2.79,1.431
2025-12-02 15:21:04,3.04,3.52,2.23,3.41,1.314,2.99,1.39,2.67,1.502,2.32,1.671,1.934,1.97,1.709,2.24,1.51,2.65,1.311,3.43,1.287,3.61,2.79,1.432
2025-12-02 15:21:24,2.96,3.49,2.3,3.41,1.314,2.9,1.411,2.59,1.531,2.24,1.714,1.877,2.02,1.675,2.31,1.483,2.74,1.292,3.57,1.287,3.61,2.77,1.436
2025-12-02 15:21:34,2.97,3.48,2.29,3.41,1.314,2.92,1.406,2.61,1.526,2.25,1.709,1.884,2.01,1.68,2.3,1.485,2.73,1.293,3.56,1.287,3.61,2.81,1.425
2025-12-02 15:22:14,2.88,3.47,2.35,3.41,1.314,2.82,1.431,2.52,1.558,2.17,1.757,1.833,2.07,1.645,2.37,1.458,2.82,1.274,3.71,1.287,3.61,2.81,1.421
2025-12-02 15:22:29,2.88,3.46,2.36,3.41,1.314,2.82,1.431,2.51,1.558,2.17,1.757,1.833,2.07,1.645,2.37,1.456,2.83,1.272,3.71,1.287,3.61,2.85,1.416
2025-12-02 15:22:54,2.9,3.45,2.35,3.41,1.314,2.85,1.423,2.54,1.549,2.19,1.746,1.84,2.06,1.649,2.36,1.46,2.82,1.273,3.72,1.287,3.61,2.95,1.393
2025-12-02 15:23:04,2.92,3.45,2.34,3.41,1.314,2.86,1.42,2.55,1.546,2.19,1.74,1.847,2.06,1.649,2.36,1.462,2.81,1.273,3.72,1.287,3.61,2.98,1.386
2025-12-02 15:23:09,2.85,3.42,2.4,3.41,1.314,2.8,1.436,2.49,1.568,2.14,1.781,1.806,2.1,1.625,2.41,1.442,2.89,1.26,3.83,1.287,3.61,2.97,1.389
2025-12-02 15:23:19,2.84,3.43,2.41,3.41,1.314,2.78,1.44,2.47,1.574,2.12,1.787,1.8,2.11,1.621,2.42,1.438,2.9,1.257,3.86,1.287,3.61,2.96,1.39
2025-12-02 15:23:24,2.82,3.42,2.42,3.41,1.314,2.82,1.46,2.48,1.595,2.11,1.8,1.787,2.12,1.598,2.42,1.416,2.87,1.257,3.86,1.287,3.61,2.98,1.387
2025-12-02 15:23:39,2.83,3.42,2.42,3.43,1.311,2.83,1.458,2.49,1.591,2.12,1.793,1.793,2.12,1.602,2.41,1.42,2.86,1.257,3.86,1.287,3.61,3.02,1.378
2025-12-02 15:23:44,2.83,3.41,2.42,3.43,1.311,2.78,1.442,2.47,1.578,2.12,1.793,1.793,2.12,1.613,2.44,1.432,2.93,1.252,3.91,1.287,3.61,3.03,1.375
2025-12-02 15:23:49,2.86,3.41,2.4,3.43,1.311,2.8,1.434,2.49,1.568,2.14,1.781,1.806,2.1,1.625,2.42,1.44,2.9,1.257,3.87,1.287,3.61,3.04,1.374
2025-12-02 15:23:54,2.89,3.41,2.38,3.43,1.311,2.83,1.427,2.52,1.558,2.16,1.763,1.819,2.08,1.632,2.39,1.448,2.87,1.261,3.82,1.287,3.61,3.04,1.374
2025-12-02 15:24:14,2.9,3.41,2.37,3.43,1.311,2.84,1.425,2.53,1.552,2.17,1.757,1.826,2.08,1.636,2.39,1.448,2.86,1.262,3.82,1.287,3.61,3.04,1.374
2025-12-02 15:25:09,2.92,3.39,2.37,3.43,1.311,2.86,1.42,2.54,1.549,2.18,1.751,1.833,2.07,1.636,2.38,1.448,2.86,1.261,3.82,1.287,3.61,3.04,1.374
2025-12-02 15:25:24,2.93,3.39,2.36,3.43,1.311,2.88,1.416,2.56,1.543,2.19,1.746,1.84,2.06,1.641,2.38,1.45,2.86,1.259,3.84,1.287,3.61,3.04,1.374
2025-12-02 15:25:39,2.9,3.38,2.38,3.43,1.311,2.85,1.423,2.53,1.552,2.17,1.757,1.819,2.08,1.632,2.4,1.442,2.89,1.253,3.9,1.287,3.61,3.04,1.374
2025-12-02 15:26:04,2.92,3.37,2.38,3.43,1.311,2.86,1.436,2.52,1.555,2.17,1.757,1.826,2.1,1.617,2.39,1.431,2.88,1.242,3.92,1.287,3.61,3.04,1.374
2025-12-02 15:26:09,2.87,3.37,2.41,3.43,1.311,2.82,1.431,2.5,1.564,2.14,1.775,1.8,2.1,1.617,2.43,1.432,2.93,1.242,3.92,1.287,3.61,3.04,1.374
2025-12-02 15:26:14,2.82,3.37,2.45,3.43,1.311,2.82,1.46,2.48,1.598,2.09,1.813,1.775,2.14,1.588,2.44,1.404,2.93,1.242,3.92,1.287,3.61,3.04,1.374
2025-12-02 15:26:29,2.8,3.38,2.46,3.41,1.314,2.8,1.465,2.46,1.602,2.09,1.819,1.769,2.15,1.584,2.45,1.401,2.94,1.242,3.92,1.287,3.61,3.04,1.374
2025-12-02 15:26:59,2.81,3.37,2.45,3.43,1.311,2.81,1.462,2.47,1.598,2.09,1.813,1.775,2.14,1.584,2.45,1.403,2.93,1.242,3.92,1.287,3.61,3.04,1.374
2025-12-02 15:27:04,2.82,3.37,2.45,3.44,1.309,2.82,1.46,2.48,1.595,2.1,1.806,1.775,2.14,1.588,2.44,1.403,2.93,1.242,3.92,1.287,3.61,3.04,1.374
2025-12-02 15:27:19,1.793,3.68,4.24,3.44,1.309,3.15,1.358,2.85,1.454,2.49,1.591,2.05,1.854,1.8,2.1,1.571,2.48,1.341,3.24,1.287,3.61,1.97,1.909
2025-12-02 15:27:49,1.775,3.7,4.33,3.44,1.309,3.09,1.369,2.79,1.467,2.44,1.613,2.02,1.877,1.781,2.13,1.555,2.52,1.328,3.32,1.287,3.61,1.97,1.917
2025-12-02 15:28:09,1.781,3.67,4.33,3.44,1.309,3.12,1.363,2.82,1.46,2.46,1.602,2.03,1.869,1.787,2.12,1.558,2.51,1.33,3.31,1.287,3.61,1.97,1.869
2025-12-02 15:28:19,1.787,3.65,4.33,3.44,1.309,3.14,1.359,2.83,1.456,2.47,1.598,2.04,1.862,1.793,2.12,1.561,2.5,1.331,3.3,1.287,3.61,2.03,1.854
2025-12-02 15:28:29,1.8,3.62,4.31,3.44,1.309,3.17,1.354,2.86,1.45,2.5,1.588,2.05,1.847,1.806,2.1,1.568,2.49,1.334,3.28,1.287,3.61,2.04,1.84
2025-12-02 15:28:37,1.787,3.63,4.35,3.44,1.309,3.15,1.358,2.84,1.454,2.48,1.595,2.04,1.862,1.8,2.11,1.561,2.5,1.33,3.31,1.287,3.61,2.05,1.833
2025-12-02 15:28:42,1.813,3.57,4.3,3.44,1.309,3.21,1.346,2.9,1.438,2.54,1.571,2.07,1.826,1.819,2.08,1.581,2.46,1.34,3.25,1.287,3.61,2.12,1.775
2025-12-02 15:28:47,1.806,3.62,4.27,3.44,1.309,3.17,1.354,2.87,1.448,2.51,1.584,2.06,1.84,1.813,2.09,1.578,2.47,1.341,3.25,1.287,3.61,2.05,1.833
2025-12-02 15:28:52,1.8,3.63,4.31,3.44,1.309,3.15,1.358,2.84,1.454,2.49,1.591,2.05,1.854,1.806,2.1,1.568,2.49,1.335,3.28,1.287,3.61,2.05,1.833
2025-12-02 15:29:12,1.8,3.61,4.31,3.44,1.309,3.16,1.355,2.85,1.45,2.5,1.588,2.05,1.847,1.806,2.1,1.571,2.48,1.335,3.27,1.287,3.61,2.08,1.813
2025-12-02 15:29:22,1.793,3.62,4.35,3.44,1.309,3.14,1.359,2.83,1.456,2.48,1.595,2.04,1.854,1.8,2.11,1.564,2.5,1.33,3.31,1.287,3.61,2.08,1.806
2025-12-02 15:29:42,1.8,3.6,4.35,3.44,1.309,3.16,1.357,2.85,1.452,2.49,1.591,2.05,1.854,1.806,2.1,1.568,2.49,1.331,3.3,1.287,3.61,2.1,1.793
2025-12-02 15:29:52,1.781,3.67,4.35,3.44,1.309,3.09,1.37,2.79,1.469,2.44,1.613,2.02,1.877,1.787,2.13,1.558,2.52,1.327,3.32,1.287,3.61,2.01,1.869
2025-12-02 15:29:57,1.787,3.63,4.34,3.44,1.309,3.12,1.363,2.82,1.46,2.47,1.602,2.04,1.862,1.793,2.11,1.564,2.5,1.331,3.31,1.287,3.61,2.04,1.84
